time,depth
19:35:00 02-Jan-2000,1
19:36:00 02-Jan-2000,1.1
19:37:00 02-Jan-2000,1.4
19:38:00 02-Jan-2000,1.9
19:39:00 02-Jan-2000,1.5
19:40:00 02-Jan-2000,1.8
19:41:00 02-Jan-2000,0
19:42:00 02-Jan-2000,2
19:43:00 02-Jan-2000,0.3
19:44:00 02-Jan-2000,1.2
19:45:00 02-Jan-2000,1
19:46:00 02-Jan-2000,3.1
19:47:00 02-Jan-2000,0.3
19:48:00 02-Jan-2000,0.8
19:49:00 02-Jan-2000,1.6
19:50:00 02-Jan-2000,1.4
19:51:00 02-Jan-2000,1.7
19:52:00 02-Jan-2000,1
19:53:00 02-Jan-2000,0.9
19:54:00 02-Jan-2000,0
19:55:00 02-Jan-2000,3.1
19:56:00 02-Jan-2000,1.4
19:57:00 02-Jan-2000,1.9
19:58:00 02-Jan-2000,2.3
19:59:00 02-Jan-2000,1.8
20:00:00 02-Jan-2000,2.1
20:01:00 02-Jan-2000,0.1
20:02:00 02-Jan-2000,1.1
20:03:00 02-Jan-2000,2.4
20:04:00 02-Jan-2000,0.5
20:05:00 02-Jan-2000,1.4
20:06:00 02-Jan-2000,0.9
20:07:00 02-Jan-2000,2.5
20:08:00 02-Jan-2000,0.5
20:09:00 02-Jan-2000,0.3
20:10:00 02-Jan-2000,1
20:11:00 02-Jan-2000,0.5
20:12:00 02-Jan-2000,1.5
20:13:00 02-Jan-2000,1.8
20:14:00 02-Jan-2000,0.3
20:15:00 02-Jan-2000,0.8
20:16:00 02-Jan-2000,1.4
20:17:00 02-Jan-2000,0.7
20:18:00 02-Jan-2000,0.6
20:19:00 02-Jan-2000,0.9
20:20:00 02-Jan-2000,1.3
20:21:00 02-Jan-2000,1
20:22:00 02-Jan-2000,2.5
20:23:00 02-Jan-2000,3.1
20:24:00 02-Jan-2000,0.7
20:25:00 02-Jan-2000,2.6
20:26:00 02-Jan-2000,1.9
20:27:00 02-Jan-2000,2.4
20:28:00 02-Jan-2000,2
20:29:00 02-Jan-2000,0.5
20:30:00 02-Jan-2000,1.7
20:31:00 02-Jan-2000,0
20:32:00 02-Jan-2000,1
20:33:00 02-Jan-2000,2.1
20:34:00 02-Jan-2000,0.5
20:35:00 02-Jan-2000,1.5
20:36:00 02-Jan-2000,2.2
20:37:00 02-Jan-2000,2.4
20:38:00 02-Jan-2000,0.6
20:39:00 02-Jan-2000,2.5
20:40:00 02-Jan-2000,1.6
20:41:00 02-Jan-2000,0
20:42:00 02-Jan-2000,0.3
20:43:00 02-Jan-2000,1.2
20:44:00 02-Jan-2000,0.6
20:45:00 02-Jan-2000,1.3
20:46:00 02-Jan-2000,1.4
20:47:00 02-Jan-2000,0.2
20:48:00 02-Jan-2000,1.8
20:49:00 02-Jan-2000,1.7
20:50:00 02-Jan-2000,2.4
20:51:00 02-Jan-2000,3.2
20:52:00 02-Jan-2000,2.1
20:53:00 02-Jan-2000,1.6
20:54:00 02-Jan-2000,0.9
20:55:00 02-Jan-2000,3
20:56:00 02-Jan-2000,0.1
20:57:00 02-Jan-2000,1.5
20:58:00 02-Jan-2000,1.1
20:59:00 02-Jan-2000,1.8
21:00:00 02-Jan-2000,0
21:01:00 02-Jan-2000,3.2
21:02:00 02-Jan-2000,1.7
21:03:00 02-Jan-2000,2
21:04:00 02-Jan-2000,2.9
21:05:00 02-Jan-2000,2.7
21:06:00 02-Jan-2000,0
21:07:00 02-Jan-2000,1.5
21:08:00 02-Jan-2000,2.4
21:09:00 02-Jan-2000,1.2
21:10:00 02-Jan-2000,1.7
21:11:00 02-Jan-2000,0
21:12:00 02-Jan-2000,1.2
21:13:00 02-Jan-2000,1.7
21:14:00 02-Jan-2000,1.2
21:15:00 02-Jan-2000,0.8
21:16:00 02-Jan-2000,0.8
21:17:00 02-Jan-2000,1
21:18:00 02-Jan-2000,0.4
21:19:00 02-Jan-2000,1.2
21:20:00 02-Jan-2000,1.3
21:21:00 02-Jan-2000,2.3
21:22:00 02-Jan-2000,2.6
21:23:00 02-Jan-2000,2.2
21:24:00 02-Jan-2000,1.6
21:25:00 02-Jan-2000,2.3
21:26:00 02-Jan-2000,1.8
21:27:00 02-Jan-2000,2.2
21:28:00 02-Jan-2000,0.3
21:29:00 02-Jan-2000,1
21:30:00 02-Jan-2000,0.4
21:31:00 02-Jan-2000,2.9
21:32:00 02-Jan-2000,2
21:33:00 02-Jan-2000,0
21:34:00 02-Jan-2000,3.2
21:35:00 02-Jan-2000,1.5
21:36:00 02-Jan-2000,0.4
21:37:00 02-Jan-2000,1.9
21:38:00 02-Jan-2000,1.6
21:39:00 02-Jan-2000,0.9
21:40:00 02-Jan-2000,2
21:41:00 02-Jan-2000,1.8
21:42:00 02-Jan-2000,1.1
21:43:00 02-Jan-2000,0.3
21:44:00 02-Jan-2000,1.5
21:45:00 02-Jan-2000,0.9
21:46:00 02-Jan-2000,2.4
21:47:00 02-Jan-2000,0.4
21:48:00 02-Jan-2000,1.7
21:49:00 02-Jan-2000,2.3
21:50:00 02-Jan-2000,1.1
21:51:00 02-Jan-2000,2
21:52:00 02-Jan-2000,1.5
21:53:00 02-Jan-2000,1.6
21:54:00 02-Jan-2000,1.8
21:55:00 02-Jan-2000,1.8
21:56:00 02-Jan-2000,2
21:57:00 02-Jan-2000,2.3
21:58:00 02-Jan-2000,3.6
21:59:00 02-Jan-2000,2.1
22:00:00 02-Jan-2000,2.7
22:01:00 02-Jan-2000,1.6
22:02:00 02-Jan-2000,1.9
22:03:00 02-Jan-2000,0
22:04:00 02-Jan-2000,1.3
22:05:00 02-Jan-2000,0
22:06:00 02-Jan-2000,1.9
22:07:00 02-Jan-2000,2.8
22:08:00 02-Jan-2000,0.4
22:09:00 02-Jan-2000,3.2
22:10:00 02-Jan-2000,0.8
22:11:00 02-Jan-2000,1.3
22:12:00 02-Jan-2000,0.6
22:13:00 02-Jan-2000,0.9
22:14:00 02-Jan-2000,2.9
22:15:00 02-Jan-2000,0.9
22:16:00 02-Jan-2000,1
22:17:00 02-Jan-2000,0.8
22:18:00 02-Jan-2000,0.9
22:19:00 02-Jan-2000,0.8
22:20:00 02-Jan-2000,1.2
22:21:00 02-Jan-2000,0
22:22:00 02-Jan-2000,1.6
22:23:00 02-Jan-2000,1.2
22:24:00 02-Jan-2000,1.4
22:25:00 02-Jan-2000,0.8
22:26:00 02-Jan-2000,0.2
22:27:00 02-Jan-2000,1.1
22:28:00 02-Jan-2000,0.9
22:29:00 02-Jan-2000,2
22:30:00 02-Jan-2000,2.4
22:31:00 02-Jan-2000,0.6
22:32:00 02-Jan-2000,1
22:33:00 02-Jan-2000,1.1
22:34:00 02-Jan-2000,2.1
22:35:00 02-Jan-2000,1.1
22:36:00 02-Jan-2000,0.7
22:37:00 02-Jan-2000,0
22:38:00 02-Jan-2000,1.1
22:39:00 02-Jan-2000,0.1
22:40:00 02-Jan-2000,1
22:41:00 02-Jan-2000,0.8
22:42:00 02-Jan-2000,1.1
22:43:00 02-Jan-2000,2.1
22:44:00 02-Jan-2000,0
22:45:00 02-Jan-2000,0.7
22:46:00 02-Jan-2000,0.8
22:47:00 02-Jan-2000,0
22:48:00 02-Jan-2000,1.8
22:49:00 02-Jan-2000,0.8
22:50:00 02-Jan-2000,1.5
22:51:00 02-Jan-2000,0
22:52:00 02-Jan-2000,0.4
22:53:00 02-Jan-2000,2.7
22:54:00 02-Jan-2000,1.8
22:55:00 02-Jan-2000,2.2
22:56:00 02-Jan-2000,1.3
22:57:00 02-Jan-2000,0.6
22:58:00 02-Jan-2000,0.4
22:59:00 02-Jan-2000,0.8
23:00:00 02-Jan-2000,2.3
23:01:00 02-Jan-2000,2.2
23:02:00 02-Jan-2000,0.6
23:03:00 02-Jan-2000,0.4
23:04:00 02-Jan-2000,0.6
23:05:00 02-Jan-2000,3.2
23:06:00 02-Jan-2000,0.6
23:07:00 02-Jan-2000,0.4
23:08:00 02-Jan-2000,1.6
23:09:00 02-Jan-2000,0.8
23:10:00 02-Jan-2000,1.3
23:11:00 02-Jan-2000,0.7
23:12:00 02-Jan-2000,2.1
23:13:00 02-Jan-2000,0.7
23:14:00 02-Jan-2000,1.9
23:15:00 02-Jan-2000,2.5
23:16:00 02-Jan-2000,2.2
23:17:00 02-Jan-2000,1.6
23:18:00 02-Jan-2000,2.9
23:19:00 02-Jan-2000,1.3
23:20:00 02-Jan-2000,0.7
23:21:00 02-Jan-2000,0.8
23:22:00 02-Jan-2000,0
23:23:00 02-Jan-2000,2.4
23:24:00 02-Jan-2000,2.2
23:25:00 02-Jan-2000,0
23:26:00 02-Jan-2000,1.2
23:27:00 02-Jan-2000,0
23:28:00 02-Jan-2000,2
23:29:00 02-Jan-2000,0
23:30:00 02-Jan-2000,0
23:31:00 02-Jan-2000,2.4
23:32:00 02-Jan-2000,2.2
23:33:00 02-Jan-2000,0.5
23:34:00 02-Jan-2000,1.9
23:35:00 02-Jan-2000,1.5
23:36:00 02-Jan-2000,2.2
23:37:00 02-Jan-2000,1.3
23:38:00 02-Jan-2000,1.7
23:39:00 02-Jan-2000,1
23:40:00 02-Jan-2000,1.4
23:41:00 02-Jan-2000,1.3
23:42:00 02-Jan-2000,1.8
23:43:00 02-Jan-2000,2.2
23:44:00 02-Jan-2000,1
23:45:00 02-Jan-2000,0.9
23:46:00 02-Jan-2000,1.2
23:47:00 02-Jan-2000,0.6
23:48:00 02-Jan-2000,0.9
23:49:00 02-Jan-2000,2.7
23:50:00 02-Jan-2000,2.3
23:51:00 02-Jan-2000,0.7
23:52:00 02-Jan-2000,0.1
23:53:00 02-Jan-2000,1.4
23:54:00 02-Jan-2000,1.9
23:55:00 02-Jan-2000,0
23:56:00 02-Jan-2000,1.5
23:57:00 02-Jan-2000,0.1
23:58:00 02-Jan-2000,1.6
23:59:00 02-Jan-2000,1.9
00:00:00 03-Jan-2000,2.3
00:01:00 03-Jan-2000,0.6
00:02:00 03-Jan-2000,0
00:03:00 03-Jan-2000,0.1
00:04:00 03-Jan-2000,2.3
00:05:00 03-Jan-2000,2.4
00:06:00 03-Jan-2000,0
00:07:00 03-Jan-2000,0
00:08:00 03-Jan-2000,0.3
00:09:00 03-Jan-2000,3.7
00:10:00 03-Jan-2000,1.7
00:11:00 03-Jan-2000,1.8
00:12:00 03-Jan-2000,1.1
00:13:00 03-Jan-2000,0.7
00:14:00 03-Jan-2000,2.2
00:15:00 03-Jan-2000,2.2
00:16:00 03-Jan-2000,2.9
00:17:00 03-Jan-2000,2.3
00:18:00 03-Jan-2000,0
00:19:00 03-Jan-2000,0.9
00:20:00 03-Jan-2000,2
00:21:00 03-Jan-2000,1.5
00:22:00 03-Jan-2000,1
00:23:00 03-Jan-2000,1.4
00:24:00 03-Jan-2000,1.3
00:25:00 03-Jan-2000,1.9
00:26:00 03-Jan-2000,1
00:27:00 03-Jan-2000,0.3
00:28:00 03-Jan-2000,2.9
00:29:00 03-Jan-2000,0.6
00:30:00 03-Jan-2000,0
00:31:00 03-Jan-2000,0
00:32:00 03-Jan-2000,0.8
00:33:00 03-Jan-2000,0.5
00:34:00 03-Jan-2000,1.4
00:35:00 03-Jan-2000,1.9
00:36:00 03-Jan-2000,1.6
00:37:00 03-Jan-2000,1.8
00:38:00 03-Jan-2000,1.5
00:39:00 03-Jan-2000,1.9
00:40:00 03-Jan-2000,0.7
00:41:00 03-Jan-2000,1.9
00:42:00 03-Jan-2000,0.8
00:43:00 03-Jan-2000,1.4
00:44:00 03-Jan-2000,1.5
00:45:00 03-Jan-2000,3.2
00:46:00 03-Jan-2000,1.9
00:47:00 03-Jan-2000,0.6
00:48:00 03-Jan-2000,0
00:49:00 03-Jan-2000,0.5
00:50:00 03-Jan-2000,3.7
00:51:00 03-Jan-2000,1.2
00:52:00 03-Jan-2000,1.7
00:53:00 03-Jan-2000,2.3
00:54:00 03-Jan-2000,0.4
00:55:00 03-Jan-2000,1.6
00:56:00 03-Jan-2000,0.1
00:57:00 03-Jan-2000,1.6
00:58:00 03-Jan-2000,0.7
00:59:00 03-Jan-2000,0.4
01:00:00 03-Jan-2000,1.2
01:01:00 03-Jan-2000,1.4
01:02:00 03-Jan-2000,0.8
01:03:00 03-Jan-2000,3.1
01:04:00 03-Jan-2000,2.2
01:05:00 03-Jan-2000,0.4
01:06:00 03-Jan-2000,1.1
01:07:00 03-Jan-2000,1.2
01:08:00 03-Jan-2000,0.3
01:09:00 03-Jan-2000,1.6
01:10:00 03-Jan-2000,1.2
01:11:00 03-Jan-2000,0
01:12:00 03-Jan-2000,1.5
01:13:00 03-Jan-2000,1.2
01:14:00 03-Jan-2000,0.4
01:15:00 03-Jan-2000,2.1
01:16:00 03-Jan-2000,0
01:17:00 03-Jan-2000,1.3
01:18:00 03-Jan-2000,0.4
01:19:00 03-Jan-2000,1.9
01:20:00 03-Jan-2000,0
01:21:00 03-Jan-2000,0.7
01:22:00 03-Jan-2000,3
01:23:00 03-Jan-2000,1.9
01:24:00 03-Jan-2000,1.3
01:25:00 03-Jan-2000,2.4
01:26:00 03-Jan-2000,2.6
01:27:00 03-Jan-2000,3
01:28:00 03-Jan-2000,2.1
01:29:00 03-Jan-2000,2.1
01:30:00 03-Jan-2000,0
01:31:00 03-Jan-2000,1.9
01:32:00 03-Jan-2000,0.9
01:33:00 03-Jan-2000,2
01:34:00 03-Jan-2000,0.3
01:35:00 03-Jan-2000,2.6
01:36:00 03-Jan-2000,2.4
01:37:00 03-Jan-2000,2
01:38:00 03-Jan-2000,2.8
01:39:00 03-Jan-2000,1.1
01:40:00 03-Jan-2000,1.5
01:41:00 03-Jan-2000,0
01:42:00 03-Jan-2000,2
01:43:00 03-Jan-2000,2.1
01:44:00 03-Jan-2000,2.8
01:45:00 03-Jan-2000,0.5
01:46:00 03-Jan-2000,1
01:47:00 03-Jan-2000,1.6
01:48:00 03-Jan-2000,0.5
01:49:00 03-Jan-2000,5
01:50:00 03-Jan-2000,1.9
01:51:00 03-Jan-2000,2.3
01:52:00 03-Jan-2000,0.7
01:53:00 03-Jan-2000,0
01:54:00 03-Jan-2000,1.5
01:55:00 03-Jan-2000,0.9
01:56:00 03-Jan-2000,0
01:57:00 03-Jan-2000,0
01:58:00 03-Jan-2000,1
01:59:00 03-Jan-2000,2.1
02:00:00 03-Jan-2000,2.9
02:01:00 03-Jan-2000,0.7
02:02:00 03-Jan-2000,0
02:03:00 03-Jan-2000,0.9
02:04:00 03-Jan-2000,3
02:05:00 03-Jan-2000,2.5
02:06:00 03-Jan-2000,0.6
02:07:00 03-Jan-2000,3
02:08:00 03-Jan-2000,1.9
02:09:00 03-Jan-2000,2.6
02:10:00 03-Jan-2000,2.3
02:11:00 03-Jan-2000,1.5
02:12:00 03-Jan-2000,2.2
02:13:00 03-Jan-2000,1.7
02:14:00 03-Jan-2000,2
02:15:00 03-Jan-2000,1.3
02:16:00 03-Jan-2000,0.9
02:17:00 03-Jan-2000,0.5
02:18:00 03-Jan-2000,1.1
02:19:00 03-Jan-2000,2
02:20:00 03-Jan-2000,2.6
02:21:00 03-Jan-2000,0.9
02:22:00 03-Jan-2000,1.8
02:23:00 03-Jan-2000,0.5
02:24:00 03-Jan-2000,1.4
02:25:00 03-Jan-2000,0.2
02:26:00 03-Jan-2000,1.3
02:27:00 03-Jan-2000,1.4
02:28:00 03-Jan-2000,1.7
02:29:00 03-Jan-2000,1
02:30:00 03-Jan-2000,0.8
02:31:00 03-Jan-2000,1.2
02:32:00 03-Jan-2000,0.9
02:33:00 03-Jan-2000,2.2
02:34:00 03-Jan-2000,2
02:35:00 03-Jan-2000,1.1
02:36:00 03-Jan-2000,0.7
02:37:00 03-Jan-2000,0.4
02:38:00 03-Jan-2000,1.3
02:39:00 03-Jan-2000,0.9
02:40:00 03-Jan-2000,0.2
02:41:00 03-Jan-2000,2.2
02:42:00 03-Jan-2000,2.6
02:43:00 03-Jan-2000,0
02:44:00 03-Jan-2000,1.6
02:45:00 03-Jan-2000,1.3
02:46:00 03-Jan-2000,0.6
02:47:00 03-Jan-2000,0.8
02:48:00 03-Jan-2000,1
02:49:00 03-Jan-2000,0
02:50:00 03-Jan-2000,0
02:51:00 03-Jan-2000,1.7
02:52:00 03-Jan-2000,0.8
02:53:00 03-Jan-2000,1.6
02:54:00 03-Jan-2000,1.2
02:55:00 03-Jan-2000,0
02:56:00 03-Jan-2000,3.3
02:57:00 03-Jan-2000,0
02:58:00 03-Jan-2000,0
02:59:00 03-Jan-2000,1.7
03:00:00 03-Jan-2000,1.1
03:01:00 03-Jan-2000,1.3
03:02:00 03-Jan-2000,1
03:03:00 03-Jan-2000,0.8
03:04:00 03-Jan-2000,3.5
03:05:00 03-Jan-2000,0.9
03:06:00 03-Jan-2000,1.4
03:07:00 03-Jan-2000,0.9
03:08:00 03-Jan-2000,1.1
03:09:00 03-Jan-2000,2.4
03:10:00 03-Jan-2000,2
03:11:00 03-Jan-2000,0.7
03:12:00 03-Jan-2000,1.1
03:13:00 03-Jan-2000,1.2
03:14:00 03-Jan-2000,0.9
03:15:00 03-Jan-2000,2.4
03:16:00 03-Jan-2000,2.3
03:17:00 03-Jan-2000,0
03:18:00 03-Jan-2000,0.8
03:19:00 03-Jan-2000,1.4
03:20:00 03-Jan-2000,1
03:21:00 03-Jan-2000,1.3
03:22:00 03-Jan-2000,2.9
03:23:00 03-Jan-2000,0.3
03:24:00 03-Jan-2000,1.8
03:25:00 03-Jan-2000,0.6
03:26:00 03-Jan-2000,1.5
03:27:00 03-Jan-2000,0.1
03:28:00 03-Jan-2000,3.1
03:29:00 03-Jan-2000,2.6
03:30:00 03-Jan-2000,0.4
03:31:00 03-Jan-2000,2
03:32:00 03-Jan-2000,1.2
03:33:00 03-Jan-2000,1.5
03:34:00 03-Jan-2000,0.9
03:35:00 03-Jan-2000,2
03:36:00 03-Jan-2000,0
03:37:00 03-Jan-2000,1.3
03:38:00 03-Jan-2000,0.2
03:39:00 03-Jan-2000,0.7
03:40:00 03-Jan-2000,1.2
03:41:00 03-Jan-2000,0.9
03:42:00 03-Jan-2000,1.4
03:43:00 03-Jan-2000,0.1
03:44:00 03-Jan-2000,1.3
03:45:00 03-Jan-2000,0.4
03:46:00 03-Jan-2000,3.8
03:47:00 03-Jan-2000,3.2
03:48:00 03-Jan-2000,1.6
03:49:00 03-Jan-2000,2.4
03:50:00 03-Jan-2000,3.2
03:51:00 03-Jan-2000,1.9
03:52:00 03-Jan-2000,2.9
03:53:00 03-Jan-2000,3.1
03:54:00 03-Jan-2000,1.1
03:55:00 03-Jan-2000,3
03:56:00 03-Jan-2000,3
03:57:00 03-Jan-2000,1.3
03:58:00 03-Jan-2000,0.5
03:59:00 03-Jan-2000,1.5
04:00:00 03-Jan-2000,2.2
04:01:00 03-Jan-2000,2.1
04:02:00 03-Jan-2000,1.4
04:03:00 03-Jan-2000,2.3
04:04:00 03-Jan-2000,1.5
04:05:00 03-Jan-2000,0.9
04:06:00 03-Jan-2000,2.5
04:07:00 03-Jan-2000,3
04:08:00 03-Jan-2000,2
04:09:00 03-Jan-2000,1.1
04:10:00 03-Jan-2000,1.9
04:11:00 03-Jan-2000,2.1
04:12:00 03-Jan-2000,2
04:13:00 03-Jan-2000,0
04:14:00 03-Jan-2000,1.6
04:15:00 03-Jan-2000,2.6
04:16:00 03-Jan-2000,1.5
04:17:00 03-Jan-2000,1.9
04:18:00 03-Jan-2000,1.7
04:19:00 03-Jan-2000,0.6
04:20:00 03-Jan-2000,1.3
04:21:00 03-Jan-2000,1.4
04:22:00 03-Jan-2000,1.4
04:23:00 03-Jan-2000,1.8
04:24:00 03-Jan-2000,1.4
04:25:00 03-Jan-2000,2.8
04:26:00 03-Jan-2000,0.5
04:27:00 03-Jan-2000,1.5
04:28:00 03-Jan-2000,2.1
04:29:00 03-Jan-2000,0
04:30:00 03-Jan-2000,1.4
04:31:00 03-Jan-2000,0.6
04:32:00 03-Jan-2000,0.5
04:33:00 03-Jan-2000,1.6
04:34:00 03-Jan-2000,2.6
04:35:00 03-Jan-2000,0.2
04:36:00 03-Jan-2000,0.9
04:37:00 03-Jan-2000,0.8
04:38:00 03-Jan-2000,2.4
04:39:00 03-Jan-2000,1
04:40:00 03-Jan-2000,1.3
04:41:00 03-Jan-2000,2.1
04:42:00 03-Jan-2000,1.7
04:43:00 03-Jan-2000,1.6
04:44:00 03-Jan-2000,2.1
04:45:00 03-Jan-2000,1.5
04:46:00 03-Jan-2000,2.1
04:47:00 03-Jan-2000,2.4
04:48:00 03-Jan-2000,2.2
04:49:00 03-Jan-2000,1.6
04:50:00 03-Jan-2000,2
04:51:00 03-Jan-2000,1.9
04:52:00 03-Jan-2000,1.8
04:53:00 03-Jan-2000,0
04:54:00 03-Jan-2000,1.7
04:55:00 03-Jan-2000,1.5
04:56:00 03-Jan-2000,3
04:57:00 03-Jan-2000,0.6
04:58:00 03-Jan-2000,0.8
04:59:00 03-Jan-2000,0.8
05:00:00 03-Jan-2000,0.6
05:01:00 03-Jan-2000,1.5
05:02:00 03-Jan-2000,2.5
05:03:00 03-Jan-2000,1.9
05:04:00 03-Jan-2000,2.7
05:05:00 03-Jan-2000,2
05:06:00 03-Jan-2000,0.5
05:07:00 03-Jan-2000,3.2
05:08:00 03-Jan-2000,2.2
05:09:00 03-Jan-2000,1.5
05:10:00 03-Jan-2000,2.1
05:11:00 03-Jan-2000,1.6
05:12:00 03-Jan-2000,0.4
05:13:00 03-Jan-2000,0.4
05:14:00 03-Jan-2000,1.2
05:15:00 03-Jan-2000,1.2
05:16:00 03-Jan-2000,1.5
05:17:00 03-Jan-2000,2
05:18:00 03-Jan-2000,0.9
05:19:00 03-Jan-2000,2.2
05:20:00 03-Jan-2000,3.5
05:21:00 03-Jan-2000,3
05:22:00 03-Jan-2000,1.1
05:23:00 03-Jan-2000,0.2
05:24:00 03-Jan-2000,0.7
05:25:00 03-Jan-2000,2.3
05:26:00 03-Jan-2000,0.2
05:27:00 03-Jan-2000,0.6
05:28:00 03-Jan-2000,1.7
05:29:00 03-Jan-2000,3.3
05:30:00 03-Jan-2000,0.8
05:31:00 03-Jan-2000,1.7
05:32:00 03-Jan-2000,1.3
05:33:00 03-Jan-2000,0
05:34:00 03-Jan-2000,0.6
05:35:00 03-Jan-2000,1.7
05:36:00 03-Jan-2000,1.1
05:37:00 03-Jan-2000,0.1
05:38:00 03-Jan-2000,1.8
05:39:00 03-Jan-2000,0
05:40:00 03-Jan-2000,0
05:41:00 03-Jan-2000,1.7
05:42:00 03-Jan-2000,0.8
05:43:00 03-Jan-2000,0.2
05:44:00 03-Jan-2000,1.8
05:45:00 03-Jan-2000,1
05:46:00 03-Jan-2000,3.5
05:47:00 03-Jan-2000,0.4
05:48:00 03-Jan-2000,2.3
05:49:00 03-Jan-2000,3.1
05:50:00 03-Jan-2000,0
05:51:00 03-Jan-2000,2.3
05:52:00 03-Jan-2000,0.1
05:53:00 03-Jan-2000,2.4
05:54:00 03-Jan-2000,3
05:55:00 03-Jan-2000,1.7
05:56:00 03-Jan-2000,3.1
05:57:00 03-Jan-2000,2.8
05:58:00 03-Jan-2000,0.8
05:59:00 03-Jan-2000,0
06:00:00 03-Jan-2000,1.2
06:01:00 03-Jan-2000,0.3
06:02:00 03-Jan-2000,1.2
06:03:00 03-Jan-2000,0.2
06:04:00 03-Jan-2000,0.8
06:05:00 03-Jan-2000,2.1
06:06:00 03-Jan-2000,0.2
06:07:00 03-Jan-2000,0
06:08:00 03-Jan-2000,1.2
06:09:00 03-Jan-2000,3.1
06:10:00 03-Jan-2000,0.4
06:11:00 03-Jan-2000,0.4
06:12:00 03-Jan-2000,0
06:13:00 03-Jan-2000,1.4
06:14:00 03-Jan-2000,1.5
06:15:00 03-Jan-2000,2.9
06:16:00 03-Jan-2000,1.1
06:17:00 03-Jan-2000,1.2
06:18:00 03-Jan-2000,0.8
06:19:00 03-Jan-2000,0.2
06:20:00 03-Jan-2000,0.8
06:21:00 03-Jan-2000,1.5
06:22:00 03-Jan-2000,0.9
06:23:00 03-Jan-2000,2.6
06:24:00 03-Jan-2000,2.7
06:25:00 03-Jan-2000,0.4
06:26:00 03-Jan-2000,0
06:27:00 03-Jan-2000,1.3
06:28:00 03-Jan-2000,0.6
06:29:00 03-Jan-2000,1.5
06:30:00 03-Jan-2000,3
06:31:00 03-Jan-2000,2.2
06:32:00 03-Jan-2000,1.9
06:33:00 03-Jan-2000,1.9
06:34:00 03-Jan-2000,2.8
06:35:00 03-Jan-2000,1.4
06:36:00 03-Jan-2000,1
06:37:00 03-Jan-2000,2.1
06:38:00 03-Jan-2000,1.4
06:39:00 03-Jan-2000,1.4
06:40:00 03-Jan-2000,2.4
06:41:00 03-Jan-2000,0
06:42:00 03-Jan-2000,1.1
06:43:00 03-Jan-2000,1.8
06:44:00 03-Jan-2000,0.4
06:45:00 03-Jan-2000,1.8
06:46:00 03-Jan-2000,1.8
06:47:00 03-Jan-2000,3.1
06:48:00 03-Jan-2000,0.4
06:49:00 03-Jan-2000,0
06:50:00 03-Jan-2000,0.5
06:51:00 03-Jan-2000,1.8
06:52:00 03-Jan-2000,1.3
06:53:00 03-Jan-2000,1
06:54:00 03-Jan-2000,0.3
06:55:00 03-Jan-2000,1
06:56:00 03-Jan-2000,1.2
06:57:00 03-Jan-2000,1.2
06:58:00 03-Jan-2000,0.1
06:59:00 03-Jan-2000,1.4
07:00:00 03-Jan-2000,2.1
07:01:00 03-Jan-2000,0
07:02:00 03-Jan-2000,1.9
07:03:00 03-Jan-2000,0.1
07:04:00 03-Jan-2000,1.1
07:05:00 03-Jan-2000,2.7
07:06:00 03-Jan-2000,0
07:07:00 03-Jan-2000,1.1
07:08:00 03-Jan-2000,1.6
07:09:00 03-Jan-2000,1.3
07:10:00 03-Jan-2000,0.5
07:11:00 03-Jan-2000,2.7
07:12:00 03-Jan-2000,1
07:13:00 03-Jan-2000,2.5
07:14:00 03-Jan-2000,2
07:15:00 03-Jan-2000,0.7
07:16:00 03-Jan-2000,1.7
07:17:00 03-Jan-2000,2.3
07:18:00 03-Jan-2000,0.7
07:19:00 03-Jan-2000,1.1
07:20:00 03-Jan-2000,1
07:21:00 03-Jan-2000,2.1
07:22:00 03-Jan-2000,1.3
07:23:00 03-Jan-2000,3.2
07:24:00 03-Jan-2000,1
07:25:00 03-Jan-2000,2
07:26:00 03-Jan-2000,1.9
07:27:00 03-Jan-2000,0.2
07:28:00 03-Jan-2000,0
07:29:00 03-Jan-2000,1.9
07:30:00 03-Jan-2000,0.7
07:31:00 03-Jan-2000,0.3
07:32:00 03-Jan-2000,2.6
07:33:00 03-Jan-2000,1.5
07:34:00 03-Jan-2000,2.9
07:35:00 03-Jan-2000,1.6
07:36:00 03-Jan-2000,0.9
07:37:00 03-Jan-2000,1.7
07:38:00 03-Jan-2000,1.3
07:39:00 03-Jan-2000,1.8
07:40:00 03-Jan-2000,1.1
07:41:00 03-Jan-2000,2.4
07:42:00 03-Jan-2000,2.1
07:43:00 03-Jan-2000,0
07:44:00 03-Jan-2000,2
07:45:00 03-Jan-2000,2.3
07:46:00 03-Jan-2000,1.8
07:47:00 03-Jan-2000,1.7
07:48:00 03-Jan-2000,3
07:49:00 03-Jan-2000,1.3
07:50:00 03-Jan-2000,1.5
07:51:00 03-Jan-2000,2.1
07:52:00 03-Jan-2000,1.4
07:53:00 03-Jan-2000,1.5
07:54:00 03-Jan-2000,1.4
07:55:00 03-Jan-2000,0.3
07:56:00 03-Jan-2000,1.5
07:57:00 03-Jan-2000,0
07:58:00 03-Jan-2000,2.3
07:59:00 03-Jan-2000,0
08:00:00 03-Jan-2000,0
08:01:00 03-Jan-2000,2.8
08:02:00 03-Jan-2000,1.5
08:03:00 03-Jan-2000,0.3
08:04:00 03-Jan-2000,1.3
